,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
19353,Hissop,Hissop,AL,Alabama,1037,Coosa,32.8746,-86.1159,461,9.0,polygon,False,False,America/Chicago,3,35010 35089,1840023019
19368,Berlin,Berlin,AL,Alabama,1043,Cullman,34.1868,-86.7442,460,214.0,polygon,False,True,America/Chicago,3,35055,1840146895
19505,Rutledge,Rutledge,AL,Alabama,1041,Crenshaw,31.724,-86.302,449,29.0,polygon,False,True,America/Chicago,3,36049 36071,1840005396
19685,Rockford,Rockford,AL,Alabama,1037,Coosa,32.8896,-86.215,436,50.0,polygon,False,True,America/Chicago,3,35136,1840005393
19766,Silas,Silas,AL,Alabama,1023,Choctaw,31.7678,-88.3258,430,31.0,polygon,False,True,America/Chicago,3,36919,1840018123
19887,Hytop,Hytop,AL,Alabama,1071,Jackson,34.8965,-86.088,422,47.0,polygon,False,True,America/Chicago,3,35768,1840016523
19900,Kennedy,Kennedy,AL,Alabama,1075,Lamar,33.5809,-87.9862,421,52.0,polygon,False,True,America/Chicago,3,35574,1840016755
19901,West Jefferson,West Jefferson,AL,Alabama,1073,Jefferson,33.652,-87.0569,421,90.0,polygon,False,True,America/Chicago,3,35130 35005 35062,1840016805
20051,Highland Lake,Highland Lake,AL,Alabama,1009,Blount,33.8876,-86.4244,410,97.0,polygon,False,True,America/Chicago,3,35121,1840015602
20138,Pleasant Groves,Pleasant Groves,AL,Alabama,1071,Jackson,34.735,-86.2054,404,42.0,polygon,False,True,America/Chicago,3,35776,1840073888
20184,Sipsey,Sipsey,AL,Alabama,1127,Walker,33.8225,-87.0834,401,322.0,polygon,False,True,America/Chicago,3,35584 35063,1840017992
20236,Ranburne,Ranburne,AL,Alabama,1029,Cleburne,33.5259,-85.339,398,96.0,polygon,False,True,America/Chicago,3,36273,1840017996
20271,Shorter,Shorter,AL,Alabama,1087,Macon,32.4076,-85.9412,395,33.0,polygon,False,True,America/Chicago,3,36075,1840018092
20285,St. Stephens,St. Stephens,AL,Alabama,1129,Washington,31.5474,-88.0555,394,15.0,polygon,False,False,America/Chicago,3,36569,1840004299
20310,Twin,Twin,AL,Alabama,1093,Marion,33.9978,-87.8497,392,44.0,polygon,False,True,America/Chicago,3,35563 35548,1840022874
20459,Thomaston,Thomaston,AL,Alabama,1091,Marengo,32.2683,-87.6237,381,73.0,polygon,False,True,America/Chicago,3,36783,1840016998
20471,Bellamy,Bellamy,AL,Alabama,1119,Sumter,32.4582,-88.1277,380,38.0,polygon,False,False,America/Chicago,3,35470 36901,1840025886
20604,Maytown,Maytown,AL,Alabama,1073,Jefferson,33.5489,-86.9999,371,53.0,polygon,False,True,America/Chicago,3,35005 35118,1840016800
20653,Mentone,Mentone,AL,Alabama,1049,DeKalb,34.5663,-85.5842,368,30.0,polygon,False,True,America/Chicago,3,35984,1840016552
20812,Malcolm,Malcolm,AL,Alabama,1129,Washington,31.1945,-88.0016,358,58.0,polygon,False,False,America/Chicago,3,36553 36556,1840025961
20849,Vina,Vina,AL,Alabama,1059,Franklin,34.3757,-88.0602,356,28.0,polygon,False,True,America/Chicago,3,35593,1840016625
21006,Arley,Arley,AL,Alabama,1133,Winston,34.0886,-87.2074,345,35.0,polygon,False,True,America/Chicago,3,35541,1840006641
21027,Napier Field,Napier Field,AL,Alabama,1045,Dale,31.3149,-85.4549,344,519.0,polygon,False,True,America/Chicago,3,36303,1840017085
21083,Nectar,Nectar,AL,Alabama,1009,Blount,33.9686,-86.6346,341,72.0,polygon,False,True,America/Chicago,3,35049 35079,1840016721
21139,Hackneyville,Hackneyville,AL,Alabama,1123,Tallapoosa,33.0567,-85.9312,337,14.0,polygon,False,False,America/Chicago,3,35072 35010,1840023016
21258,Epes,Epes,AL,Alabama,1119,Sumter,32.6906,-88.1405,329,19.0,polygon,False,True,America/Chicago,3,35460,1840016949
21275,Akron,Akron,AL,Alabama,1065,Hale,32.8785,-87.7429,328,184.0,polygon,False,True,America/Chicago,3,35441,1840015775
21321,Gordon,Gordon,AL,Alabama,1069,Houston,31.1436,-85.0925,325,42.0,polygon,False,True,America/Chicago,3,36343,1840006413
21368,Coffeeville,Coffeeville,AL,Alabama,1025,Clarke,31.7666,-88.0861,322,27.0,polygon,False,True,America/Chicago,3,36524,1840017049
21384,Gulfcrest,Gulfcrest,AL,Alabama,1097,Mobile,30.9925,-88.2399,321,81.0,polygon,False,False,America/Chicago,3,36521,1840025982
21402,Dozier,Dozier,AL,Alabama,1041,Crenshaw,31.5031,-86.3694,320,41.0,polygon,False,True,America/Chicago,3,36028,1840017043
21425,Rosa,Rosa,AL,Alabama,1009,Blount,33.9885,-86.5037,319,32.0,polygon,False,True,America/Chicago,3,35121,1840017963
21498,Dutton,Dutton,AL,Alabama,1071,Jackson,34.6062,-85.9119,314,140.0,polygon,False,True,America/Chicago,3,35744,1840016525
21611,Uriah,Uriah,AL,Alabama,1099,Monroe,31.3073,-87.4992,307,73.0,polygon,False,False,America/Chicago,3,36480,1840025944
21634,Reeltown,Reeltown,AL,Alabama,1123,Tallapoosa,32.5788,-85.8189,306,15.0,polygon,False,False,America/Chicago,3,36078 36866,1840023018
21728,Weogufka,Weogufka,AL,Alabama,1037,Coosa,33.0267,-86.3169,301,14.0,polygon,False,False,America/Chicago,3,35183,1840023023
21828,Carolina,Carolina,AL,Alabama,1039,Covington,31.2337,-86.5227,295,102.0,polygon,False,True,America/Chicago,3,36420,1840015866
21913,Madrid,Madrid,AL,Alabama,1069,Houston,31.0356,-85.3992,290,64.0,polygon,False,True,America/Chicago,3,36375 36320,1840017128
